Age,Income,CreditScore,LoanAmount,LoanDuration,NumOfLatePayments,EmploymentYears,HasMortgage,HasDependents,Region,Class
63,65419.2732473522,598,25093.721221108983,59,2,18,1,1,3,1
43,54656.23466879847,759,12592.83071872211,52,1,4,0,1,3,1
65,47700.77480949663,726,13721.373050161943,17,0,24,0,0,0,0
56,34516.829000204,330,19736.256079735318,53,0,28,1,0,3,1
58,60579.96997349378,631,15600.128250743148,23,0,25,1,0,0,0
21,64454.33953683975,710,28805.857707676747,37,1,1,1,0,3,0
47,54474.254097895835,351,16917.136913741342,8,3,14,1,0,1,0
47,34215.22064015728,683,13252.004261526406,41,0,5,1,0,2,1
39,62130.63694528307,542,23450.07867317942,52,0,0,0,1,2,1
28,68408.6711389213,716,12725.593401119862,51,1,8,1,1,1,1
19,72995.253079667,774,25653.441541174685,6,1,15,0,0,2,1
61,43434.544914114245,691,19530.96615903435,30,3,13,0,1,1,1
29,56544.572837017986,688,27286.72630061987,25,1,9,1,1,1,1
47,41982.02362966123,768,27983.5323064767,22,0,18,1,1,0,1
53,36164.57846332364,707,9566.732534691071,54,0,7,1,1,3,0
35,73748.06267424994,818,20524.030186772427,27,1,11,1,1,0,1
43,58468.50792015801,488,19629.38319051211,55,1,5,1,0,2,0
70,69391.21447466494,650,19081.374892741278,38,2,34,0,1,1,1
24,31627.623648935118,582,29276.764842977966,31,4,5,0,0,1,1
78,54326.28612363551,456,19874.7227596282,32,2,5,1,0,2,1
18,57624.48599224711,447,8914.486749128326,39,1,34,0,1,3,1
75,37517.32065703059,369,16325.893410562825,28,1,10,1,0,1,0
43,72317.57699037802,669,14398.881860258087,21,1,37,0,0,3,0
40,46317.19823668146,814,16701.737078744707,19,0,26,0,1,1,1
43,56804.529381762375,533,19881.065269484967,57,0,25,1,1,1,0
62,41746.12426022499,766,14415.178197992918,57,0,27,0,1,0,1
23,32083.887232144385,586,24896.358408471642,55,1,7,0,1,3,1
23,63695.901412764746,593,32157.507546017903,46,1,24,1,0,1,1
61,55686.065711065356,780,21412.036594098747,19,1,18,1,0,2,0
25,53558.77530679684,433,26303.248281969318,50,4,15,1,0,1,1
41,45827.47017353084,307,12041.668353010937,31,1,25,0,1,3,1
39,55277.44464979404,327,26843.19418306806,51,1,14,1,0,1,1
36,68993.56156433624,819,30964.895650965256,56,1,38,1,1,3,0
54,39742.85691291273,609,29794.388810328302,54,2,11,0,1,2,0
35,58404.08989983337,840,15335.932260770333,32,0,23,0,0,0,0
48,53037.35376513589,793,29909.447742939374,45,1,12,1,1,2,0
79,47233.78139456093,333,34080.456132596395,9,3,16,1,1,2,1
54,25316.65040752089,306,15512.816215109335,14,2,12,0,1,1,1
47,49820.112296662424,339,25608.256175373503,32,1,16,1,0,3,1
74,60090.32786912991,629,15394.839682153444,48,1,0,0,1,2,1
59,54859.58628612362,361,9151.016384330336,44,0,10,0,1,0,1
50,28419.890039134825,385,18287.64547258309,20,1,19,0,1,2,0
27,68705.82721180495,415,15504.808327460909,30,0,30,0,1,1,0
54,74718.80247942118,596,18910.41788811213,23,1,34,0,0,1,1
29,48357.540515276836,678,-665.3268891814914,57,0,38,0,0,2,1
71,84666.14511237714,621,23073.70495227697,35,1,5,1,0,0,0
47,37556.74707646823,694,18141.565517925043,42,0,34,1,1,2,1
44,30918.515258453415,656,26004.609748324146,21,2,27,0,0,1,0
56,34777.67296539677,718,16329.063650196702,58,0,0,1,1,3,1
26,53677.08157466902,777,33863.167083386,17,0,15,1,1,2,1
71,23324.77533234526,635,16501.90166912214,22,0,11,0,1,3,0
38,45336.30720186297,319,20901.214572454417,30,3,27,0,1,3,1
29,94018.25500287782,711,12144.21426428231,20,4,14,0,1,0,1
72,27442.6338650039,848,20775.732483522926,30,1,7,0,0,0,1
46,41793.35735625043,558,22150.2256574345,26,0,3,0,0,2,0
50,34458.975498891465,656,15470.383259871993,24,1,30,0,0,3,1
60,45727.74298574051,500,26072.031147678677,29,0,29,1,1,2,1
79,44777.643191607924,710,15504.241805561225,12,1,34,0,0,0,0
70,39956.581554005796,587,29072.386967266033,58,0,5,1,0,3,0
32,47655.42859445781,347,9039.658409028027,17,1,37,0,0,3,1
19,59498.083843272754,669,19475.875129880886,54,3,20,1,0,2,1
69,70780.18759701897,530,41023.33914846535,44,2,29,1,0,1,1
56,45733.61770829792,394,851.4431401200854,16,1,15,1,0,1,0
70,50086.7774151308,602,27631.813277853635,38,0,7,1,0,3,0
61,56948.83742569566,517,22532.53553532981,54,2,26,1,0,3,1
71,31463.323750542553,686,17544.180410135945,30,0,32,1,1,2,1
35,47710.234982570364,390,28795.702927433726,59,0,11,0,1,1,0
20,42417.042532810854,357,23420.675024046603,44,4,22,0,1,3,1
24,64278.99460638281,733,17636.93206133564,39,1,38,0,0,3,1
60,76277.38177978748,821,14108.75588241415,16,2,0,1,1,3,1
35,38344.06200255458,782,16615.675646721666,21,0,6,0,0,1,1
61,69199.85345181136,666,18029.42939987255,37,0,35,0,0,3,0
55,28124.41335287855,706,18593.905423853263,20,0,24,0,0,1,1
54,53010.10526963708,817,13638.671572198822,45,3,20,1,0,2,1
75,53899.95214358964,630,21197.180449746033,20,1,36,1,1,1,1
50,27741.283342295817,534,14787.659246569427,12,0,11,0,0,1,0
61,37573.59827612328,710,21088.451487135448,42,2,31,1,0,0,1
76,36114.18731796033,482,35295.28443055178,45,3,37,1,1,3,1
48,30329.011557349586,586,26832.456022242768,7,1,15,1,1,1,1
75,10006.731345144006,422,19689.821163346474,11,2,0,0,1,1,1
28,46891.25827653086,457,10549.68506731717,41,1,25,0,0,2,1
21,48698.392477891495,622,21134.597748634285,44,2,13,1,0,1,1
76,48580.617910918845,312,34289.648000726535,43,4,5,0,1,2,1
35,61485.59156695777,503,11935.480472881323,33,0,19,1,1,0,0
21,20932.530206606483,601,2443.7627392284667,27,2,2,1,1,1,1
66,44284.24823181349,342,22523.688696150086,42,1,11,0,1,0,1
51,88399.66858781653,805,32298.680541211972,10,3,32,1,1,3,0
46,63301.33869444181,490,29717.262803564478,23,2,0,1,0,0,1
41,63386.955038415435,359,33243.12143015682,16,1,18,1,0,1,0
39,34751.08307175889,765,9697.229689687445,13,0,1,0,1,0,1
19,47061.44143520528,678,16811.856573114084,25,2,22,1,0,1,1
61,15502.090106039192,728,22951.479788443765,16,3,7,0,0,0,1
23,58782.23460956273,361,1525.0810119495327,32,3,33,1,1,2,1
59,71004.48603034652,601,19778.67914455268,34,2,3,0,0,3,1
42,28253.035865869457,471,15745.143647725725,30,1,7,1,1,2,1
72,32616.735165896407,804,18027.73887205045,56,0,26,1,0,2,0
74,49519.57949743664,362,22137.792080095995,24,1,25,0,0,3,1
38,52299.41002821538,315,17303.313309329176,7,0,32,1,0,2,0
72,41874.11781429217,400,11279.965047245882,47,1,39,1,1,0,1
76,37769.45631286162,475,25644.081758551103,44,0,39,1,0,0,1
33,37930.14105178806,492,11194.65190046169,49,1,2,0,0,0,1
48,49264.532092778034,572,19098.45139142357,7,2,8,0,1,0,1
31,58792.05790198043,766,13345.130266192242,12,0,9,1,1,0,1
56,49260.46633443396,474,25469.245408529663,56,0,28,1,1,1,0
45,47827.10311125659,533,7408.288892987384,36,1,20,0,0,2,1
49,23611.185855914686,515,19210.961797031683,38,1,17,0,0,2,1
45,63005.88013057373,790,22459.57045548698,16,0,16,0,1,1,0
68,49229.147330046144,716,22221.005038273794,45,1,20,0,1,2,0
72,43450.606526202,832,28594.09899399205,45,0,2,1,0,3,0
66,53827.07510656549,750,26617.58551043485,51,0,26,0,1,2,0
26,37342.85214567638,579,23623.343469326905,18,1,31,0,1,2,1
75,43762.110828864505,543,4065.6808091697003,15,2,28,0,1,1,1
62,51613.81466112384,445,24605.21735024865,54,1,28,0,1,0,1
39,39821.679594928515,366,29672.871570528885,43,1,25,0,0,0,1
49,25314.869297393983,402,13785.140581705313,25,1,8,1,1,0,1
22,22872.91724887721,609,29293.537803717765,26,0,26,0,0,3,1
40,56685.992316559255,416,27235.40845232985,19,0,11,1,1,0,0
22,49533.36819829111,771,14366.985102452207,29,2,15,1,1,2,0
59,49002.954029429864,620,15781.18847798292,45,1,1,1,1,1,0
70,32572.959114543883,734,12304.170178788816,12,0,38,1,1,3,1
49,49691.75997294057,669,28472.609725007125,10,3,26,1,1,0,0
76,43993.18111685296,486,14524.576788889904,11,1,8,1,0,1,0
27,40999.071825929466,768,14674.755394792986,45,1,1,0,1,3,1
76,48874.238682197814,772,18124.41990820915,58,5,6,1,0,2,1
56,54446.46399789305,753,10989.16281528385,40,1,7,0,0,0,1
75,76248.54476306374,745,23911.66809918037,14,1,37,0,1,2,0
32,58479.39975077317,393,17625.864941264183,47,2,5,1,1,3,1
24,62863.44023002725,337,28782.23915813616,6,0,18,1,1,2,1
46,66569.82605561972,781,26811.513152980147,44,1,14,1,1,3,1
76,38539.66065846525,410,33045.364204656384,25,1,27,1,0,0,1
64,45186.731435492664,709,7451.9281252480905,11,1,29,1,0,1,1
20,36426.34207726937,467,9782.311304046762,37,0,26,0,0,3,1
36,39772.67146496894,696,20024.513979089264,18,0,9,0,1,0,0
27,43576.36363808224,426,20939.03507383368,44,0,30,1,0,2,0
45,39415.17076370567,341,17686.438459547873,45,1,0,0,1,1,0
46,53361.53686093489,340,33126.91992703236,26,0,31,1,0,1,1
32,56492.646965596294,786,16794.04063870279,42,1,15,0,1,3,1
52,30407.860019959433,698,23740.51563854381,17,2,5,0,1,0,0
23,45318.77223223629,481,22692.87402126993,11,0,1,0,0,3,0
29,45483.02561333082,480,15154.973621544086,20,0,1,0,1,3,0
64,27913.905065360133,763,23720.25830541689,26,1,2,0,1,3,0
55,38507.818756655965,349,19969.733633581083,26,0,18,0,0,0,0
30,63101.78496731195,707,29908.83313701133,33,1,3,1,1,3,0
46,62908.662642200885,700,29306.073149661977,41,2,17,0,0,0,1
36,25562.152315614563,445,-165.78992981444026,22,0,17,1,1,1,0
20,57081.93510743117,597,7696.048146042487,51,1,20,1,1,1,0
25,27945.689344967817,444,18837.633642285877,12,1,20,1,1,0,1
25,43977.764089039345,315,26905.030189158082,28,3,38,1,1,2,1
72,48540.210534614635,384,20985.195980175275,50,2,29,0,0,3,0
75,61291.63055724688,515,23316.69766805294,27,0,16,0,0,1,1
37,47381.18015004186,781,42313.41958629814,15,0,4,1,1,3,1
64,34792.06348910206,351,15016.879297919913,23,1,4,0,0,3,1
21,32240.87689059251,847,23537.096866911732,7,0,8,1,0,2,0
68,52519.83001184984,406,21315.242181354108,59,0,10,0,1,0,1
38,40493.007965089135,518,26871.7589017943,17,1,37,0,1,0,1
20,43869.59575834439,636,27601.958025497508,50,1,39,1,1,3,1
62,64556.96890213953,670,24440.40938035889,58,1,13,0,1,2,1
25,56523.46896724086,553,31209.067490247387,44,2,37,0,1,3,1
40,73803.43765382477,704,30719.49567855415,55,1,5,1,1,0,1
33,34727.03868984606,329,23313.071784176274,27,0,13,1,0,2,1
30,39362.12790855366,484,19157.022970935064,48,0,7,1,1,2,0
20,52755.30994068443,588,22319.02037101042,27,0,29,0,1,1,0
65,77281.96264874676,658,6715.28273922154,47,1,0,1,0,2,1
26,38077.019209310776,773,15793.408769202502,27,0,24,0,1,0,1
77,50576.159693072594,699,12274.218694345778,11,0,12,1,0,0,1
31,69818.45139136881,432,27120.8953538754,51,1,26,0,1,3,1
30,50748.81522711679,801,30802.7171494779,57,0,24,0,0,0,0
70,65300.05781954246,802,25288.82188692097,42,1,3,1,0,0,1
74,79362.3413402859,376,18965.555513559484,25,1,30,0,0,0,1
24,54426.85754454262,649,14083.044357902954,11,0,17,1,0,3,1
32,56877.20935702075,359,27012.524378973783,14,2,16,0,1,1,1
24,61144.1759432018,754,28362.665359113227,34,0,10,0,1,1,0
55,36434.427531504436,764,19235.622907165955,42,2,11,1,0,1,1
51,27776.4991718922,610,20478.4938619556,10,0,2,0,1,2,1
58,52376.78587394427,390,17195.183370130504,56,0,14,0,1,1,1
39,40623.059332631514,597,23329.690331538324,18,1,5,0,1,2,1
41,65791.37329945435,624,16890.08484529537,32,1,4,1,0,2,1
66,54714.45740553712,579,19368.496213123944,28,1,30,0,0,1,1
54,65537.17105015292,417,10633.591918817003,42,2,7,1,1,0,1
61,31975.266502282928,570,22097.861467247756,51,0,9,0,0,1,1
18,65023.04650240555,816,34010.7306033467,39,2,2,1,1,2,0
27,15518.625728657222,400,22778.572457335053,30,1,11,1,0,2,0
60,33205.84783708597,687,28339.215134863785,42,2,27,0,0,2,1
33,59483.5765901262,585,26108.49433282482,28,1,11,0,0,3,1
63,42461.578743372644,352,19022.31881188881,33,0,29,0,1,3,0
25,43905.473829930386,539,19890.375840152996,31,1,18,0,0,1,1
73,51608.514162958556,513,15618.249325628143,17,2,20,1,0,1,0
66,71329.32510695668,660,27829.43814654345,57,0,16,0,0,2,1
42,21173.457852568692,663,23745.864290035886,44,3,13,1,1,1,1
67,68730.59544046792,626,28023.78050411466,8,2,38,1,1,1,1
29,69611.90178712059,775,20856.590774861437,14,1,10,0,1,2,0
42,42434.395670579586,396,5685.245836046521,52,1,28,1,1,3,0
34,39576.72789517436,626,14229.120096717408,20,1,6,1,1,1,1
77,48230.43985254946,372,28010.570143739762,13,3,0,1,0,1,1
43,39257.42446098317,555,18427.881571047645,33,1,6,0,1,0,1
63,55171.64855679243,469,28502.565124142217,31,0,13,1,0,0,1
65,57125.18375527749,632,31285.434910954806,21,3,15,1,0,3,1
31,26691.35713133952,456,27438.988732712365,39,0,34,1,0,1,0
58,36194.65736793444,718,27134.453394748776,25,2,15,1,1,1,1
53,32222.91456411688,757,-1505.1982417875115,6,0,20,1,0,1,0
74,53220.3123454628,398,18130.014910629405,29,1,12,1,1,2,1
40,63084.981641050515,543,19951.862222432494,34,0,17,1,0,1,1
60,33898.46759250902,776,27158.464511186758,9,2,28,0,1,1,1
23,62979.141592644955,740,20909.293160749177,9,0,20,0,0,0,1
64,36128.007416136265,493,8038.513033299749,43,0,8,0,0,1,1
22,60779.32939943948,674,8220.563727361194,8,2,30,0,0,0,1
60,45744.02855711131,666,16120.414341271951,45,1,36,0,0,3,1
42,43374.48941403584,454,41505.306699186855,7,0,16,0,0,1,1
35,67136.75806215074,798,22243.58633898853,34,2,30,1,0,2,0
79,76815.36096587134,833,24096.221146122072,54,0,23,0,1,3,0
30,20873.758376522375,757,8207.208879052203,33,1,5,0,0,3,1
60,58991.53519661625,412,28828.357098267843,17,2,31,1,0,1,1
31,52660.01363252441,323,17460.607139317526,49,1,30,1,1,1,1
45,59868.237612505356,582,32036.941283966116,20,0,17,0,1,0,1
35,28422.28603454324,591,10057.858374693204,55,1,8,0,1,3,1
76,33735.19016954789,662,19249.139677488292,46,1,2,1,0,0,0
77,39928.554124030285,700,15908.590870656733,36,3,36,0,0,0,1
74,53195.98653051991,565,25080.58136554957,58,3,6,1,1,1,0
45,39010.19374298862,353,27839.563401788993,42,0,25,0,0,3,1
68,45154.656662093985,721,14962.52939463736,37,3,12,1,1,2,1
73,62457.91883824411,773,26440.21162620618,27,3,33,1,0,0,1
44,80732.20428647501,542,31350.434005383293,8,1,28,0,0,3,0
49,61388.0038902978,653,27847.779731822768,22,1,32,0,0,3,0
64,62890.92806508318,687,15410.180083752864,34,1,4,0,0,3,1
26,47272.23433219951,477,16608.28124799124,17,0,35,0,0,1,1
57,36640.94896592866,774,18298.347175386258,19,1,14,0,0,1,1
49,45110.630109072335,704,27574.432793055996,13,1,9,1,1,1,0
37,49131.46622918229,335,23432.459943597,46,1,3,1,0,0,1
45,32597.93277845935,657,9935.774980603708,7,1,38,1,1,1,1
50,62226.81028179216,626,19872.199595728755,58,0,36,1,0,3,1
21,72791.75801853309,343,33085.20404062815,39,1,36,1,0,3,1
63,51836.32887075867,619,27886.812371663946,29,3,37,0,0,1,1
74,66261.10965875178,771,15193.469282162503,53,0,31,0,0,0,0
51,68126.48214568182,568,7712.470241947725,25,0,23,0,1,1,0
65,34480.246649838366,824,16008.136294081505,48,1,19,1,1,1,0
20,23932.909497497894,324,19972.9630894514,57,1,37,0,1,3,1
43,42514.76247323623,456,16709.422744247004,15,0,39,1,0,3,0
25,51438.24048692257,484,12146.466990245444,45,4,3,0,1,2,1
23,32058.02366340251,473,24687.260671945507,12,0,10,1,0,1,0
33,71333.35374017576,693,880.1025757137468,6,0,10,0,1,2,1
41,79232.0234787588,485,28970.923227737316,15,2,15,0,0,3,1
65,52687.954223410125,580,26039.495049531444,56,1,0,0,0,0,1
56,35273.04013390977,594,23415.763274618075,10,1,32,1,0,0,0
47,57294.43022758573,827,24766.274005143452,59,0,6,0,0,2,1
62,35225.89565972166,487,17727.95553226429,45,1,2,0,0,3,1
30,67146.40323531299,711,19783.073786296172,26,1,6,0,0,2,1
22,46528.52613129508,485,31758.601523680663,14,3,0,0,0,2,1
42,60908.79284268634,843,18783.060484341328,34,2,32,1,1,3,1
37,63528.45891484385,600,23073.672188889454,36,1,6,1,0,1,1
71,58069.37020760291,608,24215.485638819428,50,0,3,0,0,1,0
35,76779.21094657491,488,20842.9531680265,51,1,17,0,1,3,1
64,52674.096741446316,710,18287.483241231064,32,0,36,1,0,2,1
35,42452.070245760595,837,6027.011831493108,11,1,13,1,1,3,1
19,18467.1567327269,686,26525.919914027796,48,2,14,1,0,2,1
27,15740.581636037146,492,28622.588427168077,36,2,24,0,1,3,1
72,59780.57157833102,462,20581.358798454334,46,1,17,1,0,2,1
62,47242.339119937795,352,29946.522840217753,50,1,3,1,1,3,0
67,37769.06289657511,774,23039.26376616227,41,3,1,1,1,3,1
64,33291.42246665839,473,4313.741489021553,7,2,25,0,0,3,1
29,61114.31505007199,495,11563.407004358045,26,2,19,1,0,3,1
64,35246.97431080816,510,16087.93075169282,39,1,14,0,1,0,1
30,74459.91480713236,689,15119.69297728276,27,3,5,0,1,3,1
67,85264.79923601907,607,20594.01566518802,18,2,36,0,0,1,1
64,36499.44782009644,756,12656.551477926529,24,1,12,1,1,1,1
74,60047.377181393524,630,33627.76413322962,38,0,15,1,1,0,0
72,56600.32390263483,794,2778.139034042386,43,2,37,1,0,3,1
28,35185.26784576617,628,19352.83029804745,45,0,1,1,1,1,1
36,35270.178849657925,328,14004.401671666308,54,2,0,1,0,3,1
52,48161.13167218265,421,9575.49713637408,8,1,4,1,0,3,0
56,32924.15852466045,757,24717.462936895317,43,1,29,1,1,2,0
70,66368.8544147174,717,11908.178296829272,24,2,30,0,0,1,1
43,46308.34229213281,458,20322.912751494256,12,2,31,0,0,2,1
63,33190.574504917575,815,12390.577312210637,20,0,2,0,0,0,0
31,48665.159616749515,301,4764.269223259216,43,0,2,0,0,3,1
71,56996.34951113528,601,18217.56801481813,30,1,4,1,0,0,1
62,39133.28482932591,378,22445.921762154296,27,3,34,0,1,1,1
61,20103.632120706057,614,15216.46346664206,28,2,21,0,0,2,1
41,51895.51656143501,627,30531.150697609457,55,0,31,1,1,2,0
58,31745.005508078564,575,22366.384457994154,15,2,22,1,0,1,1
18,38093.77500433086,751,25795.463536892712,41,3,37,0,0,0,1
68,57036.57754848618,785,14742.965135744485,42,0,7,1,1,2,1
60,41181.51656519582,406,14948.609036269769,55,1,3,0,0,1,1
72,47883.32319801151,545,17287.200968291796,47,1,5,1,0,3,0
39,71795.76647955891,463,17174.975504669244,47,1,26,0,0,2,1
40,44719.43996967137,826,16302.55679076881,47,1,18,0,0,2,0
73,80319.74213855162,300,11123.811555682478,12,1,28,1,1,2,1
71,61098.71967102535,436,26324.340856043636,57,4,37,1,0,1,1
36,36029.38547285408,450,8263.645894052133,51,2,5,0,0,0,0
35,42854.695782818606,479,25006.900864821306,30,0,2,1,0,0,1
29,31060.35672439171,786,26637.749680349672,45,2,31,0,0,0,1
72,59561.8459989522,317,17704.480117341867,46,1,15,0,1,1,1
45,69867.71895632766,524,40282.14044204986,29,4,32,0,0,1,1
45,44624.0924058366,404,20073.24488874046,10,0,1,0,0,0,1
77,22079.078690869923,364,17658.739269396465,26,0,25,0,0,3,0
76,55407.046549459184,632,18025.791206313166,45,1,34,1,0,1,0
50,37070.256551424274,671,28687.652216751467,25,0,27,0,1,0,0
36,39339.96471331912,506,17877.62943207609,34,1,10,0,1,0,1
45,54672.90749090662,528,25080.454545253335,42,0,23,1,0,3,0
76,68479.76180479152,441,9184.000255260304,25,0,15,0,1,1,0
69,61092.525921805805,630,21172.604959953384,23,0,24,0,0,2,1
78,56442.51482440726,570,27894.15676503382,9,1,22,0,0,2,1
79,47641.21846120184,624,19673.612593322967,16,1,38,0,0,1,1
66,30193.460575165926,826,13949.571814628976,58,1,34,1,0,1,1
54,55219.13175497933,846,17719.725977732356,27,2,24,0,1,3,1
43,60765.94947038732,368,8605.116986267776,57,1,38,0,1,0,1
52,41073.764801606194,511,27298.60174764459,48,0,32,0,1,2,1
51,44504.54806956331,681,29763.077225225104,19,1,21,0,1,3,1
52,66650.77886274856,719,18985.056828430283,50,1,9,1,1,3,1
57,44112.867200747714,347,32104.30064585743,33,0,0,1,1,3,1
33,45941.59026885462,530,25928.38208942299,9,0,37,0,1,2,1
55,48674.00282009614,776,20146.846853004525,21,1,21,1,0,0,1
30,59983.363744091315,388,30760.029922150512,43,2,31,1,1,0,1
79,54399.9680635734,351,25702.257277962788,28,1,22,1,0,2,1
40,53288.94500671997,833,29509.993610680925,18,1,29,0,0,3,1
77,72768.03969503421,721,31136.79939083155,25,0,22,0,1,0,1
71,43857.216149334796,745,18087.012450265778,10,0,11,1,1,2,1
39,35741.99145318977,430,25512.35314815711,24,1,18,1,1,1,0
33,65331.47082118925,673,4543.231966738222,26,0,6,0,0,3,1
45,53463.974002118,829,10705.384484987591,47,1,26,1,0,1,1
65,41161.307051599244,404,24036.861497939022,10,0,25,0,0,2,0
52,44602.0187933035,686,22905.825676696717,19,0,17,1,0,2,1
77,30891.049593041986,635,12400.923071537707,41,3,27,1,1,0,1
62,53475.20274182229,416,16972.343494767978,11,2,10,1,1,1,1
63,28078.68446041604,300,22851.677481046983,10,2,1,0,0,2,1
25,60230.42086446195,837,19965.300374581308,29,0,16,1,1,0,1
61,42163.98926968561,735,18172.52937659275,34,2,28,0,1,2,0
72,29089.53797437999,795,8718.261406499925,34,1,31,1,1,1,1
72,66458.73180036827,311,22803.807682778162,7,2,14,1,1,2,1
39,83845.91581669963,593,18483.512041588998,11,1,17,0,1,2,0
38,56559.80763257875,807,37382.3569079394,39,1,27,1,0,3,1
43,45718.687455837964,427,31239.683698465724,17,0,26,0,0,2,0
57,35598.97482774395,375,21075.69155188991,27,1,32,1,1,2,1
38,53927.51918157678,568,4473.783085579613,9,0,9,0,0,2,1
42,59550.99145099737,445,39397.91834660855,50,0,23,0,1,3,1
58,50103.397272434595,702,26534.515027474037,54,1,33,1,0,1,1
18,63431.56884490107,798,15595.447910174511,11,1,26,0,0,3,1
23,72708.34531556096,498,27087.47687191316,8,0,19,1,0,0,1
40,31104.6769901497,802,26363.35362235536,18,0,24,0,0,1,1
68,54410.73952578611,702,14754.614845319573,28,0,25,0,1,0,1
40,21450.02000865163,508,12554.582770155994,40,3,20,1,1,0,1
60,37789.26792762749,641,25934.911331109342,31,0,12,0,1,1,1
60,60797.95936925212,347,28604.080338368964,57,0,32,1,0,2,0
40,49297.92386919547,840,22569.20913590492,14,3,9,1,0,0,1
49,25836.52370650219,475,22048.432265634394,28,0,27,0,1,2,1
47,65748.66746015598,810,30831.654404363224,9,3,32,1,1,1,1
30,41851.493159275415,318,18799.856694283342,39,0,10,0,0,0,1
60,62763.308431372105,794,-3109.746828873507,42,1,13,1,1,0,0
35,57690.22962102474,654,24274.85157732176,13,1,19,0,1,1,1
